"zip","TOTAL10","TOTAL11","TOTAL5","TOTAL7","TOTAL12","TOTAL9","TOTAL6","TOTAL13","TOTAL8","TOTAL15","TOTAL14","RAPE5","RAPE6","RAPE7","RAPE8","RAPE9","RAPE10","RAPE11","RAPE12","RAPE15","RAPE14","RAPE13","latitude","longitude","state","sector_desc.x","INSTNM","primary_city","county","rape.rate5","rape.rate6","rape.rate7","rape.rate9","rape.rate11","rape.rate12","rape.rate13","rape.rate15"
23601,NA,NA,NA,NA,NA,NA,NA,208,NA,208,208,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.04,-76.48,"VA",NA,"Riverside College of Health Careers","Newport News","Newport News city",NA,NA,NA,NA,NA,NA,0,0
23602,25653,25653,25078,25061,25653,25260,25078,26212,25061,26212,26212,0,0,0,1,0,0,0,0,1,0,0,37.11,-76.52,"VA","Private nonprofit, 4-year or above","George Washington University","Newport News","Newport News city",0,0,0,0,0,0,0,0.00381504654356783
23602,NA,NA,NA,NA,NA,NA,NA,6473,NA,6473,6473,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.11,-76.52,"VA",NA,"Strayer University-Virginia","Newport News","Newport News city",NA,NA,NA,NA,NA,NA,0,0
23602,NA,NA,NA,NA,NA,NA,NA,25,NA,25,25,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.11,-76.52,"VA",NA,"Tomorrow's Image Barber Academy of Virginia","Newport News","Newport News city",NA,NA,NA,NA,NA,NA,0,0
23604,NA,NA,NA,NA,NA,NA,NA,13740,NA,13740,13740,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.12,-76.59,"VA",NA,"Embry-Riddle Aeronautical University-Worldwide","Fort Eustis","Newport News city",NA,NA,NA,NA,NA,NA,0,0
23606,NA,NA,661,NA,NA,NA,661,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.07,-76.51,"VA","Private for-profit, 2-year","Medical Careers College","Newport News","Newport News city",0,0,NA,NA,NA,NA,NA,NA
23606,NA,NA,8122,12194,NA,NA,8122,NA,12194,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,37.07,-76.51,"VA","Private for-profit, 4-year or above","ECPI College of Technology","Newport News","Newport News city",0,0,0,NA,NA,NA,NA,NA
23606,NA,NA,NA,54325,NA,NA,NA,NA,54325,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,37.07,-76.51,"VA",NA,"Strayer University","Newport News","Newport News city",NA,NA,0,NA,NA,NA,NA,NA
23606,NA,NA,NA,4952,NA,NA,NA,5172,4952,5172,5172,NA,NA,1,2,NA,NA,NA,NA,13,7,9,37.07,-76.51,"VA",NA,"Christopher Newport University","Newport News","Newport News city",NA,NA,0.0201938610662359,NA,NA,NA,0.174013921113689,0.251353441608662
23606,NA,NA,NA,699,NA,NA,NA,186,699,186,186,NA,NA,0,0,NA,NA,NA,NA,0,0,0,37.07,-76.51,"VA",NA,"Everest College-Newport News","Newport News","Newport News city",NA,NA,0,NA,NA,NA,0,0
23606,NA,NA,NA,NA,NA,NA,NA,8484,NA,8484,8484,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.07,-76.51,"VA",NA,"College of William and Mary","Newport News","Newport News city",NA,NA,NA,NA,NA,NA,0,0
23606,NA,NA,NA,NA,NA,NA,NA,11735,NA,11735,11735,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.07,-76.51,"VA",NA,"ECPI University","Newport News","Newport News city",NA,NA,NA,NA,NA,NA,0,0
23608,NA,NA,NA,250,NA,NA,NA,NA,250,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,37.15,-76.54,"VA",NA,"Centura College","Newport News","Newport News city",NA,NA,0,NA,NA,NA,NA,NA
23608,NA,NA,NA,NA,NA,NA,NA,189,NA,189,189,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.15,-76.54,"VA",NA,"Centura College-Newport News","Newport News","Newport News city",NA,NA,NA,NA,NA,NA,0,0
23665,NA,NA,NA,NA,NA,NA,NA,13740,NA,13740,13740,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.08,-76.37,"VA",NA,"Embry-Riddle Aeronautical University-Worldwide","Hampton","York County",NA,NA,NA,NA,NA,NA,0,0
23666,NA,NA,9368,10606,NA,NA,9368,9316,10606,9316,9316,0,1,0,0,NA,NA,NA,NA,0,0,0,37.06,-76.41,"VA","Public, 2-year","Thomas Nelson Community College","Hampton","Hampton city",0,0.0106746370623399,0,NA,NA,NA,0,0
23666,NA,NA,NA,NA,NA,NA,NA,58,NA,58,58,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.06,-76.41,"VA",NA,"Bethel College","Hampton","Hampton city",NA,NA,NA,NA,NA,NA,0,0
23666,NA,NA,NA,NA,NA,NA,NA,489,NA,489,489,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.06,-76.41,"VA",NA,"Bryant & Stratton College-Hampton","Hampton","Hampton city",NA,NA,NA,NA,NA,NA,0,0
23668,NA,NA,NA,5402,NA,NA,NA,4269,5402,4269,4269,NA,NA,0,0,NA,NA,NA,NA,0,0,0,37.04,-76.29,"VA",NA,"Hampton University","Hampton","Hampton City",NA,NA,0,NA,NA,NA,0,0
23669,NA,NA,105,94,NA,NA,105,57,94,57,57,0,0,0,0,NA,NA,NA,NA,0,0,0,37.05,-76.34,"VA","Private for-profit, less-than 2-year","Virginia School of Hair Design","Hampton","Hampton city",0,0,0,NA,NA,NA,0,0
23701,NA,NA,NA,NA,NA,NA,NA,25927,NA,25927,25927,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,36.81,-76.37,"VA",NA,"Tidewater Community College","Portsmouth","Portsmouth city",NA,NA,NA,NA,NA,NA,0.00385698306784433,0
23703,NA,NA,25857,30447,NA,NA,25857,NA,30447,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,36.89,-76.37,"VA","Public, 2-year","Tidewater Community College","Portsmouth","Portsmouth city",0,0,0,NA,NA,NA,NA,NA
23704,NA,NA,25857,30447,NA,NA,25857,NA,30447,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,36.82,-76.31,"VA","Public, 2-year","Tidewater Community College","Portsmouth","Portsmouth city",0,0,0,NA,NA,NA,NA,NA
23704,NA,NA,NA,NA,NA,NA,NA,25927,NA,25927,25927,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.82,-76.31,"VA",NA,"Tidewater Community College","Portsmouth","Portsmouth city",NA,NA,NA,NA,NA,NA,0,0
23803,NA,NA,172,143,NA,NA,172,NA,143,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,37.21,-77.5,"VA","Private for-profit, 2-year","Southside Regional Medical Center","Petersburg","Petersburg city",0,0,0,NA,NA,NA,NA,NA
23805,NA,NA,1402,1579,NA,NA,1402,2255,1579,2255,2255,0,0,0,0,NA,NA,NA,NA,1,2,0,37.2,-77.39,"VA","Public, 2-year","Richard Bland College of the College of William and Mary","Petersburg","Petersburg city",0,0,0,NA,NA,NA,0,0.0443458980044346
23806,NA,NA,4720,5366,NA,NA,4720,4696,5366,4696,4696,3,1,2,2,NA,NA,NA,NA,4,5,1,37.24,-77.42,"VA","Public, 4-year or above","Virginia State University","Virginia State University","Chesterfield County",0.0635593220338983,0.0211864406779661,0.0372717107715244,NA,NA,NA,0.0212947189097104,0.0851788756388416
23821,NA,NA,5255,6305,NA,NA,5255,4439,6305,4439,4439,0,0,0,0,NA,NA,NA,NA,0,0,0,36.86,-77.88,"VA","Public, 2-year","Southside Virginia Community College","Alberta","Brunswick County",0,0,0,NA,NA,NA,0,0
23831,NA,NA,8082,9692,NA,NA,8082,10035,9692,10035,10035,0,0,0,0,NA,NA,NA,NA,0,0,0,37.35,-77.43,"VA","Public, 2-year","John Tyler Community College","Chester","Chesterfield County",0,0,0,NA,NA,NA,0,0
23834,NA,NA,NA,NA,NA,NA,NA,113,NA,113,113,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.26,-77.39,"VA",NA,"Southside Regional Medical Center Professional Schools","Colonial Heights","Colonial Heights city",NA,NA,NA,NA,NA,NA,0,0
23836,NA,NA,NA,NA,NA,NA,NA,154,NA,154,154,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.35,-77.35,"VA",NA,"Chester Career College","Chester","Chesterfield County",NA,NA,NA,NA,NA,NA,0,0
23846,NA,NA,NA,NA,NA,NA,NA,15391,NA,15391,15391,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.07,-76.88,"VA",NA,"University of Chicago","Elberon","Surry County",NA,NA,NA,NA,NA,NA,0,0
23851,NA,NA,1544,1579,NA,NA,1544,NA,1579,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,36.68,-76.93,"VA","Public, 2-year","Paul D Camp Community College","Franklin","Franklin city",0,0,0,NA,NA,NA,NA,NA
23851,NA,NA,NA,NA,NA,NA,NA,1473,NA,1473,1473,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.68,-76.93,"VA",NA,"Paul D Camp Community College","Franklin","Franklin city",NA,NA,NA,NA,NA,NA,0,0
23868,NA,NA,700,584,NA,NA,700,NA,584,NA,NA,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,36.75,-77.85,"VA","Private nonprofit, 4-year or above","Saint Pauls College","Lawrenceville","Brunswick County",0.285714285714286,0,0,NA,NA,NA,NA,NA
23909,NA,NA,4727,4832,NA,NA,4727,5087,4832,5087,5087,7,4,3,4,NA,NA,NA,NA,4,4,0,37.3,-78.4,"VA","Public, 4-year or above","Longwood University","Farmville","Prince Edward County",0.148085466469219,0.0846202665538396,0.0620860927152318,NA,NA,NA,0,0.0786318065657559
23909,NA,NA,4727,4832,NA,NA,4727,5087,4832,5087,5087,7,4,3,4,NA,NA,NA,NA,0,0,0,37.3,-78.4,"VA","Public, 4-year or above","Longwood University","Farmville","Prince Edward County",0.148085466469219,0.0846202665538396,0.0620860927152318,NA,NA,NA,0,0
23943,NA,NA,1122,1068,NA,NA,1122,1087,1068,1087,1087,1,0,2,1,NA,NA,NA,NA,3,2,0,37.25,-78.45,"VA","Private nonprofit, 4-year or above","Hampden-Sydney College","Hampden Sydney","Prince Edward County",0.089126559714795,0,0.187265917602996,NA,NA,NA,0,0.275988960441582
24012,NA,NA,408,450,NA,NA,408,NA,450,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,37.31,-79.9,"VA","Private for-profit, 4-year or above","ECPI Technical College","Roanoke","Roanoke city",0,0,0,NA,NA,NA,NA,NA
24013,NA,NA,NA,1041,NA,NA,NA,1062,1041,1062,1062,NA,NA,0,0,NA,NA,NA,NA,0,0,0,37.27,-79.92,"VA",NA,"Jefferson College of Health Sciences","Roanoke","Roanoke city",NA,NA,0,NA,NA,NA,0,0
24013,NA,NA,NA,NA,NA,NA,NA,9743,NA,9743,9743,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.27,-79.92,"VA",NA,"Radford University","Roanoke","Roanoke city",NA,NA,NA,NA,NA,NA,0,0
24014,NA,NA,60,90,NA,NA,60,56,90,56,56,0,0,0,0,NA,NA,NA,NA,0,0,0,37.22,-79.91,"VA","Private for-profit, less-than 2-year","Bar Palma Beauty Careers Academy","Roanoke","Roanoke city",0,0,0,NA,NA,NA,0,0
24015,NA,NA,8653,8927,NA,NA,8653,7932,8927,7932,7932,0,0,0,0,NA,NA,NA,NA,0,0,0,37.26,-79.98,"VA","Public, 2-year","Virginia Western Community College","Roanoke","Roanoke city",0,0,0,NA,NA,NA,0,0
24016,NA,NA,971,NA,NA,NA,971,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.27,-79.95,"VA","Private nonprofit, 4-year or above","Jefferson College of Health Sciences","Roanoke","Roanoke city",0,0,NA,NA,NA,NA,NA,NA
24016,NA,NA,29898,30870,NA,NA,29898,32663,30870,32663,32663,0,0,0,0,NA,NA,NA,NA,0,0,0,37.27,-79.95,"VA","Public, 4-year or above","Virginia Polytechnic Institute and State University","Roanoke","Roanoke city",0,0,0,NA,NA,NA,0,0
24016,NA,NA,29898,30870,NA,NA,29898,32663,30870,32663,32663,0,0,0,0,NA,NA,NA,NA,0,0,0,37.27,-79.95,"VA","Public, 4-year or above","Virginia Polytechnic Institute and State University","Roanoke","Roanoke city",0,0,0,NA,NA,NA,0,0
24016,NA,NA,24257,24355,NA,NA,24257,NA,24355,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,37.27,-79.95,"VA","Public, 4-year or above","University of Virginia-Main Campus","Roanoke","Roanoke city",0,0,0,NA,NA,NA,NA,NA
24016,NA,NA,NA,5402,NA,NA,NA,NA,5402,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,37.27,-79.95,"VA",NA,"Hampton University","Roanoke","Roanoke city",NA,NA,0,NA,NA,NA,NA,NA
24016,NA,NA,NA,NA,NA,NA,NA,9743,NA,9743,9743,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.27,-79.95,"VA",NA,"Radford University","Roanoke","Roanoke city",NA,NA,NA,NA,NA,NA,0,0
24016,NA,NA,NA,NA,NA,NA,NA,165,NA,165,165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.27,-79.95,"VA",NA,"Virginia Tech Carilion School of Medicine","Roanoke","Roanoke city",NA,NA,NA,NA,NA,NA,0,0
24018,NA,NA,NA,NA,NA,NA,NA,240,NA,240,240,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.21,-80.04,"VA",NA,"Miller-Motte Technical College-Roanoke","Roanoke","Roanoke County",NA,NA,NA,NA,NA,NA,0,0
24020,NA,NA,1049,1057,NA,NA,1049,802,1057,802,802,3,2,1,0,NA,NA,NA,NA,0,1,0,37.36,-79.94,"VA","Private nonprofit, 4-year or above","Hollins University","Roanoke","Roanoke County",0.285986653956149,0.190657769304099,0.0946073793755913,NA,NA,NA,0,0
24060,NA,NA,645,739,NA,NA,645,NA,739,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,37.23,-80.42,"VA","Private nonprofit, 4-year or above","Edward Via Virginia College of Osteopathic Medicine","Blacksburg","Montgomery County",0,0,0,NA,NA,NA,NA,NA
24060,NA,NA,NA,NA,NA,NA,NA,1637,NA,1637,1637,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.23,-80.42,"VA",NA,"Edward Via College of Osteopathic Medicine","Blacksburg","Montgomery County",NA,NA,NA,NA,NA,NA,0,0
24061,NA,NA,29898,30870,NA,NA,29898,32663,30870,32663,32663,7,8,3,4,NA,NA,NA,NA,6,7,12,37.23,-80.42,"VA","Public, 4-year or above","Virginia Polytechnic Institute and State University","Blacksburg","Montgomery County",0.0234129373202221,0.0267576426516824,0.00971817298347911,NA,NA,NA,0.0367388176223862,0.0183694088111931
24073,NA,NA,NA,NA,NA,NA,NA,4477,NA,4477,4477,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.14,-80.4,"VA",NA,"New River Community College","Christiansburg","Montgomery County",NA,NA,NA,NA,NA,NA,0,0
24084,NA,NA,4586,5229,NA,NA,4586,4477,5229,4477,4477,0,0,0,0,NA,NA,NA,NA,0,0,0,37.1,-80.68,"VA","Public, 2-year","New River Community College","Dublin","Pulaski County",0,0,0,NA,NA,NA,0,0
24088,NA,NA,1233,1425,NA,NA,1233,1334,1425,1334,1334,0,0,2,2,NA,NA,NA,NA,0,4,4,36.92,-80.02,"VA","Private nonprofit, 4-year or above","Ferrum College","Ferrum","Franklin County",0,0,0.140350877192982,NA,NA,NA,0.299850074962519,0
24112,NA,NA,4147,6691,NA,NA,4147,NA,6691,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,36.68,-79.86,"VA","Private for-profit, 4-year or above","National College-Salem","Martinsville","Henry County",0,0,0,NA,NA,NA,NA,NA
24112,NA,NA,2948,3501,NA,NA,2948,2594,3501,2594,2594,0,0,0,0,NA,NA,NA,NA,0,0,0,36.68,-79.86,"VA","Public, 2-year","Patrick Henry Community College","Martinsville","Henry County",0,0,0,NA,NA,NA,0,0
24112,NA,NA,NA,NA,NA,NA,NA,5087,NA,5087,5087,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.68,-79.86,"VA",NA,"Longwood University","Martinsville","Henry County",NA,NA,NA,NA,NA,NA,0,0
24112,NA,NA,NA,NA,NA,NA,NA,1207,NA,1207,1207,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.68,-79.86,"VA",NA,"American National University","Martinsville","Henry County",NA,NA,NA,NA,NA,NA,0,0
24142,NA,NA,9122,8878,NA,NA,9122,9743,8878,9743,9743,3,3,4,8,NA,NA,NA,NA,7,5,7,37.14,-80.55,"VA","Public, 4-year or above","Radford University","Radford","Radford city",0.0328875246656435,0.0328875246656435,0.0450551926109484,NA,NA,NA,0.0718464538643128,0.0718464538643128
24153,NA,NA,4147,6691,NA,NA,4147,NA,6691,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,37.28,-80.05,"VA","Private for-profit, 4-year or above","National College-Salem","Salem","Salem city",0,0,0,NA,NA,NA,NA,NA
24153,NA,NA,2006,2044,NA,NA,2006,2001,2044,2001,2001,4,1,2,0,NA,NA,NA,NA,2,2,2,37.28,-80.05,"VA","Private nonprofit, 4-year or above","Roanoke College","Salem","Salem city",0.199401794616152,0.0498504486540379,0.0978473581213307,NA,NA,NA,0.0999500249875062,0.0999500249875062
24153,NA,NA,NA,NA,NA,NA,NA,1207,NA,1207,1207,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.28,-80.05,"VA",NA,"American National University","Salem","Salem city",NA,NA,NA,NA,NA,NA,0,0
24201,NA,NA,81,577,NA,NA,81,NA,577,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,36.61,-82.16,"VA","Private nonprofit, 4-year or above","Virginia Intermont College","Bristol","Bristol city",0,0,0,NA,NA,NA,NA,NA
24201,NA,NA,NA,76,NA,NA,NA,NA,76,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,36.61,-82.16,"VA",NA,"Southeast Culinary & Hospitality College","Bristol","Bristol city",NA,NA,0,NA,NA,NA,NA,NA
24210,NA,NA,NA,99,NA,NA,NA,NA,99,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,36.77,-82.03,"VA",NA,"Washington County Adult Skill Center","Abingdon","Washington County",NA,NA,0,NA,NA,NA,NA,NA
24212,NA,NA,2580,2875,NA,NA,2580,2365,2875,2365,2365,0,0,0,0,NA,NA,NA,NA,0,0,0,36.7,-81.96,"VA","Public, 2-year","Virginia Highlands Community College","Abingdon","Washington County",0,0,0,NA,NA,NA,0,0
24212,NA,NA,29898,30870,NA,NA,29898,32663,30870,32663,32663,0,0,0,0,NA,NA,NA,NA,0,0,0,36.7,-81.96,"VA","Public, 4-year or above","Virginia Polytechnic Institute and State University","Abingdon","Washington County",0,0,0,NA,NA,NA,0,0
24212,NA,NA,24257,24355,NA,NA,24257,NA,24355,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,36.7,-81.96,"VA","Public, 4-year or above","University of Virginia-Main Campus","Abingdon","Washington County",0,0,0,NA,NA,NA,NA,NA
24212,NA,NA,NA,NA,NA,NA,NA,9743,NA,9743,9743,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,36.7,-81.96,"VA",NA,"Radford University","Abingdon","Washington County",NA,NA,NA,NA,NA,NA,0,0
24219,NA,NA,3017,3383,NA,NA,3017,2718,3383,2718,2718,0,0,0,0,NA,NA,NA,NA,0,0,0,36.86,-82.77,"VA","Public, 2-year","Mountain Empire Community College","Big Stone Gap","Wise County",0,0,0,NA,NA,NA,0,0
24219,2677,2677,NA,NA,2677,NA,NA,2651,NA,2651,2651,NA,NA,NA,NA,NA,0,0,0,0,0,0,36.86,-82.77,"VA",NA,"Lindsey Wilson College","Big Stone Gap","Wise County",NA,NA,NA,NA,0,0,0,0
24279,NA,NA,NA,2015,NA,NA,NA,NA,2015,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,37.12,-82.6,"VA",NA,"The University of Virginia's College at Wise","Pound","Wise County",NA,NA,0,NA,NA,NA,NA,NA
24293,NA,NA,NA,NA,NA,NA,NA,2027,NA,2027,2027,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,36.97,-82.58,"VA",NA,"The University of Virginia's College at Wise","Wise","Wise County",NA,NA,NA,NA,NA,NA,0.0493339911198816,0
24327,NA,NA,1026,1002,NA,NA,1026,NA,1002,NA,NA,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,36.75,-81.83,"VA","Private nonprofit, 4-year or above","Emory and Henry College","Emory","Washington County",0,0.194931773879142,0,NA,NA,NA,NA,NA
24327,NA,NA,NA,NA,NA,NA,NA,1117,NA,1117,1117,NA,NA,NA,NA,NA,NA,NA,NA,5,0,2,36.75,-81.83,"VA",NA,"Emory & Henry College","Emory","Washington County",NA,NA,NA,NA,NA,NA,0.17905102954342,0.44762757385855
24382,NA,NA,1719,3783,NA,NA,1719,2915,3783,2915,2915,0,0,0,0,NA,NA,NA,NA,0,0,0,36.95,-81.08,"VA","Public, 2-year","Wytheville Community College","Wytheville","Wythe County",0,0,0,NA,NA,NA,0,0
24382,2677,2677,NA,NA,2677,NA,NA,2651,NA,2651,2651,NA,NA,NA,NA,NA,0,0,0,0,0,0,36.95,-81.08,"VA",NA,"Lindsey Wilson College","Wytheville","Wythe County",NA,NA,NA,NA,0,0,0,0
24401,NA,NA,1685,1782,NA,NA,1685,1666,1782,1666,1666,0,0,0,0,NA,NA,NA,NA,1,0,0,38.15,-79.06,"VA","Private nonprofit, 4-year or above","Mary Baldwin College","Staunton","Staunton city",0,0,0,NA,NA,NA,0,0.0600240096038415
24401,NA,NA,25,38,NA,NA,25,31,38,31,31,0,0,0,0,NA,NA,NA,NA,0,0,0,38.15,-79.06,"VA","Private for-profit, 2-year","Staunton School of Cosmetology","Staunton","Staunton city",0,0,0,NA,NA,NA,0,0
24416,NA,NA,NA,641,NA,NA,NA,732,641,732,732,NA,NA,0,0,NA,NA,NA,NA,0,0,1,37.73,-79.35,"VA",NA,"Southern Virginia University","Buena Vista","Buena Vista city",NA,NA,0,NA,NA,NA,0.136612021857924,0
24422,NA,NA,1295,1582,NA,NA,1295,1236,1582,1236,1236,0,0,0,0,NA,NA,NA,NA,0,0,0,37.82,-79.82,"VA","Public, 2-year","Dabney S Lancaster Community College","Clifton Forge","Alleghany County",0,0,0,NA,NA,NA,0,0
24450,NA,NA,1378,1500,NA,NA,1378,1717,1500,1717,1717,1,1,1,0,NA,NA,NA,NA,0,3,2,37.78,-79.44,"VA","Public, 4-year or above","Virginia Military Institute","Lexington","Rockbridge County",0.0725689404934688,0.0725689404934688,0.0666666666666667,NA,NA,NA,0.11648223645894,0
24450,NA,NA,NA,2153,NA,NA,NA,2172,2153,2172,2172,NA,NA,0,0,NA,NA,NA,NA,1,3,1,37.78,-79.44,"VA",NA,"Washington and Lee University","Lexington","Rockbridge County",NA,NA,0,NA,NA,NA,0.0460405156537753,0.0460405156537753
24457,209,209,186,203,209,222,186,193,203,193,193,0,0,0,0,0,0,0,0,0,0,0,37.76,-79.94,"VA","Private nonprofit, 4-year or above","Hellenic College-Holy Cross Greek Orthodox School of Theology","Low Moor","Alleghany County",0,0,0,0,0,0,0,0
24457,1052,1052,1675,1614,1052,1290,1675,262,1614,262,262,0,0,0,0,0,0,0,0,0,0,0,37.76,-79.94,"VA","Private for-profit, 4-year or above","The New England Institute of Art","Low Moor","Alleghany County",0,0,0,0,0,0,0,0
24486,NA,NA,4084,4883,NA,NA,4084,4192,4883,4192,4192,0,0,0,1,NA,NA,NA,NA,0,0,0,38.28,-78.92,"VA","Public, 2-year","Blue Ridge Community College","Weyers Cave","Augusta County",0,0,0,NA,NA,NA,0,0
24501,NA,NA,175,205,NA,NA,175,NA,205,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,37.4,-79.19,"VA","Private nonprofit, 2-year","Lynchburg General Hospital School of Nursing","Lynchburg","Lynchburg city",0,0,0,NA,NA,NA,NA,NA
24501,NA,NA,NA,2589,NA,NA,NA,2794,2589,2794,2794,NA,NA,3,8,NA,NA,NA,NA,6,3,6,37.4,-79.19,"VA",NA,"Lynchburg College","Lynchburg","Lynchburg city",NA,NA,0.115874855156431,NA,NA,NA,0.214745884037223,0.214745884037223
24501,NA,NA,NA,32,NA,NA,NA,NA,32,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,37.4,-79.19,"VA",NA,"Legends Institute","Lynchburg","Lynchburg city",NA,NA,0,NA,NA,NA,NA,NA
24501,NA,NA,NA,327,NA,NA,NA,402,327,402,402,NA,NA,0,0,NA,NA,NA,NA,0,0,0,37.4,-79.19,"VA",NA,"Virginia University of Lynchburg","Lynchburg","Lynchburg city",NA,NA,0,NA,NA,NA,0,0
24501,NA,NA,NA,NA,NA,NA,NA,142,NA,142,142,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.4,-79.19,"VA",NA,"Centra College of Nursing","Lynchburg","Lynchburg city",NA,NA,NA,NA,NA,NA,0,0
24502,NA,NA,4926,5420,NA,NA,4926,4433,5420,4433,4433,0,0,0,0,NA,NA,NA,NA,0,0,0,37.36,-79.22,"VA","Public, 2-year","Central Virginia Community College","Lynchburg","Lynchburg city",0,0,0,NA,NA,NA,0,0
24502,NA,NA,4147,6691,NA,NA,4147,NA,6691,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,37.36,-79.22,"VA","Private for-profit, 4-year or above","National College-Salem","Lynchburg","Lynchburg city",0,0,0,NA,NA,NA,NA,NA
24502,NA,NA,225,468,NA,NA,225,NA,468,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,37.36,-79.22,"VA","Private for-profit, 2-year","Miller-Motte Technical College","Lynchburg","Lynchburg city",0,0,0,NA,NA,NA,NA,NA
24502,NA,NA,NA,46312,NA,NA,NA,80494,46312,80494,80494,NA,NA,4,1,NA,NA,NA,NA,0,1,2,37.36,-79.22,"VA",NA,"Liberty University","Lynchburg","Lynchburg city",NA,NA,0.00863707030575229,NA,NA,NA,0.00248465724153353,0
24502,NA,NA,NA,NA,NA,NA,NA,1207,NA,1207,1207,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.36,-79.22,"VA",NA,"American National University","Lynchburg","Lynchburg city",NA,NA,NA,NA,NA,NA,0,0
24502,NA,NA,NA,NA,NA,NA,NA,323,NA,323,323,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.36,-79.22,"VA",NA,"Miller-Motte Technical College-Lynchburg","Lynchburg","Lynchburg city",NA,NA,NA,NA,NA,NA,0,0
24502,NA,NA,NA,NA,NA,NA,NA,83,NA,83,83,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.36,-79.22,"VA",NA,"Sylvain Melloul International Hair Academy","Lynchburg","Lynchburg city",NA,NA,NA,NA,NA,NA,0,0
24503,NA,NA,623,500,NA,NA,623,688,500,688,688,0,0,0,1,NA,NA,NA,NA,1,2,5,37.45,-79.25,"VA","Private nonprofit, 4-year or above","Randolph College","Lynchburg","Lynchburg city",0,0,0,NA,NA,NA,0.726744186046512,0.145348837209302
24517,NA,NA,4926,5420,NA,NA,4926,NA,5420,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,37.12,-79.28,"VA","Public, 2-year","Central Virginia Community College","Altavista","Campbell County",0,0,0,NA,NA,NA,NA,NA
